64.2857142857,1000.0,10.0,IR,
56.16359447,1000.0,100.0,IR,
55.6349206349,1000.0,1000.0,IR,
54.2253521127,10000.0,1e-12,IR,
57.1428571429,10000.0,1e-11,IR,
57.1428571429,10000.0,1e-10,IR,
55.7142857143,10000.0,1e-09,IR,
57.1428571429,10000.0,1e-08,IR,
57.2619047619,10000.0,1e-07,IR,
57.1428571429,10000.0,1e-06,IR,
57.2580645161,10000.0,1e-05,IR,
53.7456445993,10000.0,0.0001,IR,
53.5714285714,10000.0,0.001,IR,
50.5662020906,10000.0,0.01,IR,
46.3492063492,10000.0,0.1,IR,
50.5275974026,10000.0,1.0,IR,
53.5714285714,10000.0,10.0,IR,
55.5628703094,10000.0,100.0,IR,
55.4539057002,10000.0,1000.0,IR,
55.0151975684,100000.0,1e-12,IR,
56.4440993789,100000.0,1e-11,IR,
55.9047619048,100000.0,1e-10,IR,
57.1428571429,100000.0,1e-09,IR,
53.656462585,100000.0,1e-08,IR,
56.0328185328,100000.0,1e-07,IR,
55.9246954596,100000.0,1e-06,IR,
56.994047619,100000.0,1e-05,IR,
53.4722222222,100000.0,0.0001,IR,
53.2738095238,100000.0,0.001,IR,
50.5782312925,100000.0,0.01,IR,
46.3680387409,100000.0,0.1,IR,
50.0,100000.0,1.0,IR,
54.9254317111,100000.0,10.0,IR,
56.8513119534,100000.0,100.0,IR,
55.1866475233,100000.0,1000.0,IR,
57.1428571429,1000000.0,1e-12,IR,
55.5635319454,1000000.0,1e-11,IR,
57.1428571429,1000000.0,1e-10,IR,
57.1428571429,1000000.0,1e-09,IR,
57.1428571429,1000000.0,1e-08,IR,
56.3025210084,1000000.0,1e-07,IR,
57.0197044335,1000000.0,1e-06,IR,
57.1428571429,1000000.0,1e-05,IR,
53.7993920973,1000000.0,0.0001,IR,
53.5714285714,1000000.0,0.001,IR,
50.3571428571,1000000.0,0.01,IR,
46.511627907,1000000.0,0.1,IR,
51.6452648475,1000000.0,1.0,IR,
54.2857142857,1000000.0,10.0,IR,
57.1428571429,1000000.0,100.0,IR,
55.3743131868,1000000.0,1000.0,IR,
55.7326007326,10000000.0,1e-12,IR,
56.6326530612,10000000.0,1e-11,IR,
60.5212355212,10000000.0,1e-10,IR,
57.6488095238,10000000.0,1e-09,IR,
60.7142857143,10000000.0,1e-08,IR,
57.6961770624,10000000.0,1e-07,IR,
53.956043956,10000000.0,1e-06,IR,
57.1428571429,10000000.0,1e-05,IR,
53.4798534799,10000000.0,0.0001,IR,
53.7878787879,10000000.0,0.001,IR,
53.5714285714,10000000.0,0.01,IR,
50.0,10000000.0,0.1,IR,
51.8831168831,10000000.0,1.0,IR,
55.4449648712,10000000.0,10.0,IR,
56.4039408867,10000000.0,100.0,IR,
55.2657807309,10000000.0,1000.0,IR,
53.5714285714,1e-05,1e-12,RMP,
51.2464046021,1e-05,1e-11,RMP,
49.6428571429,1e-05,1e-10,RMP,
53.3527696793,1e-05,1e-09,RMP,
53.4115138593,1e-05,1e-08,RMP,
52.7641878669,1e-05,1e-07,RMP,
53.0148423006,1e-05,1e-06,RMP,
52.5241675618,1e-05,1e-05,RMP,
53.1341107872,1e-05,0.0001,RMP,
53.2924107143,1e-05,0.001,RMP,
53.5714285714,1e-05,0.01,RMP,
51.2056414923,1e-05,0.1,RMP,
52.4725274725,1e-05,1.0,RMP,
50.0585480094,1e-05,10.0,RMP,
53.5714285714,1e-05,100.0,RMP,
53.4340659341,1e-05,1000.0,RMP,
53.5714285714,0.0001,1e-12,RMP,
53.5714285714,0.0001,1e-11,RMP,
50.0,0.0001,1e-10,RMP,
53.835978836,0.0001,1e-09,RMP,
53.1632653061,0.0001,1e-08,RMP,
53.4902597403,0.0001,1e-07,RMP,
53.488372093,0.0001,1e-06,RMP,
53.722334004,0.0001,1e-05,RMP,
53.4937888199,0.0001,0.0001,RMP,
53.5714285714,0.0001,0.001,RMP,
53.5714285714,0.0001,0.01,RMP,
50.4504504505,0.0001,0.1,RMP,
53.3333333333,0.0001,1.0,RMP,
52.2225628449,0.0001,10.0,RMP,
54.3978748524,0.0001,100.0,RMP,
55.1961358314,0.0001,1000.0,RMP,
53.5714285714,0.001,1e-12,RMP,
52.2638563622,0.001,1e-11,RMP,
50.2551020408,0.001,1e-10,RMP,
53.5714285714,0.001,1e-09,RMP,
53.656462585,0.001,1e-08,RMP,
57.1428571429,0.001,1e-07,RMP,
53.0612244898,0.001,1e-06,RMP,
50.3151260504,0.001,1e-05,RMP,
53.5714285714,0.001,0.0001,RMP,
50.0,0.001,0.001,RMP,
53.3333333333,0.001,0.01,RMP,
49.474789916,0.001,0.1,RMP,
50.0,0.001,1.0,RMP,
49.9149659864,0.001,10.0,RMP,
53.5714285714,0.001,100.0,RMP,
53.5714285714,0.001,1000.0,RMP,
52.7649769585,0.01,1e-12,RMP,
52.3538961039,0.01,1e-11,RMP,
49.6848739496,0.01,1e-10,RMP,
53.995157385,0.01,1e-09,RMP,
53.4340659341,0.01,1e-08,RMP,
53.7087912088,0.01,1e-07,RMP,
53.8753799392,0.01,1e-06,RMP,
52.374411303,0.01,1e-05,RMP,
53.5714285714,0.01,0.0001,RMP,
53.5714285714,0.01,0.001,RMP,
50.7676902537,0.01,0.01,RMP,
51.2250830565,0.01,0.1,RMP,
53.7202380952,0.01,1.0,RMP,
49.8949579832,0.01,10.0,RMP,
57.1428571429,0.01,100.0,RMP,
54.5351473923,0.01,1000.0,RMP,
51.665329053,0.1,1e-12,RMP,
52.0849420849,0.1,1e-11,RMP,
50.0,0.1,1e-10,RMP,
53.4226190476,0.1,1e-09,RMP,
52.373823781,0.1,1e-08,RMP,
52.3430391265,0.1,1e-07,RMP,
52.9220779221,0.1,1e-06,RMP,
53.606442577,0.1,1e-05,RMP,
53.5714285714,0.1,0.0001,RMP,
53.5714285714,0.1,0.001,RMP,
53.5714285714,0.1,0.01,RMP,
50.3210272873,0.1,0.1,RMP,
53.5714285714,0.1,1.0,RMP,
53.2097649186,0.1,10.0,RMP,
53.5714285714,0.1,100.0,RMP,
60.7142857143,0.1,1000.0,RMP,
53.125,1.0,1e-12,RMP,
50.2279635258,1.0,1e-11,RMP,
50.0,1.0,1e-10,RMP,
52.9448621554,1.0,1e-09,RMP,
53.6401098901,1.0,1e-08,RMP,
50.0,1.0,1e-07,RMP,
52.1739130435,1.0,1e-06,RMP,
53.2142857143,1.0,1e-05,RMP,
54.2176870748,1.0,0.0001,RMP,
53.7878787879,1.0,0.001,RMP,
50.0,1.0,0.01,RMP,
46.2732919255,1.0,0.1,RMP,
49.8015873016,1.0,1.0,RMP,
53.7763466042,1.0,10.0,RMP,
53.2142857143,1.0,100.0,RMP,
53.5714285714,1.0,1000.0,RMP,
52.9047619048,10.0,1e-12,RMP,
53.5714285714,10.0,1e-11,RMP,
50.1700680272,10.0,1e-10,RMP,
52.8928571429,10.0,1e-09,RMP,
53.0315614618,10.0,1e-08,RMP,
53.5714285714,10.0,1e-07,RMP,
53.6706349206,10.0,1e-06,RMP,
53.5714285714,10.0,1e-05,RMP,
52.3734177215,10.0,0.0001,RMP,
