54.4827586207,62.0689655172,IR-RH-DTFS-SA-fAHP-
60.6896551724,72.4137931034,RMP-RH-DTFS-SA-fAHP-
48.275862069,51.724137931,IR-ST-DTFS-SA-fAHP-
44.8275862069,55.1724137931,RMP-ST-DTFS-SA-fAHP-
46.8965517241,58.6206896552,RH-ST-DTFS-SA-fAHP-
49.6551724138,55.1724137931,IR-RMP-RH-SD-fAHP-
38.6206896552,58.6206896552,IR-RMP-ST-SD-fAHP-
39.3103448276,41.3793103448,IR-RH-ST-SD-fAHP-
46.8965517241,55.1724137931,RMP-RH-ST-SD-fAHP-
48.275862069,58.6206896552,IR-RMP-DTFS-SD-fAHP-
46.2068965517,55.1724137931,IR-RH-DTFS-SD-fAHP-
45.5172413793,55.1724137931,RMP-RH-DTFS-SD-fAHP-
51.724137931,65.5172413793,IR-ST-DTFS-SD-fAHP-
45.5172413793,44.8275862069,RMP-ST-DTFS-SD-fAHP-
45.5172413793,58.6206896552,RH-ST-DTFS-SD-fAHP-
44.8275862069,48.275862069,IR-RMP-SA-SD-fAHP-
44.1379310345,62.0689655172,IR-RH-SA-SD-fAHP-
44.1379310345,55.1724137931,RMP-RH-SA-SD-fAHP-
48.9655172414,62.0689655172,IR-ST-SA-SD-fAHP-
51.0344827586,55.1724137931,RMP-ST-SA-SD-fAHP-
47.5862068966,75.8620689655,RH-ST-SA-SD-fAHP-
53.1034482759,65.5172413793,IR-DTFS-SA-SD-fAHP-
36.5517241379,44.8275862069,RMP-DTFS-SA-SD-fAHP-
50.3448275862,62.0689655172,RH-DTFS-SA-SD-fAHP-
51.0344827586,51.724137931,ST-DTFS-SA-SD-fAHP-
45.5172413793,48.275862069,IR-RMP-RH-ST-DTFS-SA-
50.3448275862,65.5172413793,IR-RMP-RH-ST-DTFS-SD-
58.6206896552,65.5172413793,IR-RMP-RH-ST-SA-SD-
44.8275862069,44.8275862069,IR-RMP-RH-DTFS-SA-SD-
42.0689655172,62.0689655172,IR-RMP-ST-DTFS-SA-SD-
47.5862068966,65.5172413793,IR-RH-ST-DTFS-SA-SD-
46.8965517242,58.6206896552,RMP-RH-ST-DTFS-SA-SD-
50.3448275862,58.6206896552,IR-RMP-RH-ST-DTFS-fAHP-
51.0344827586,62.0689655172,IR-RMP-RH-ST-SA-fAHP-
50.3448275862,51.724137931,IR-RMP-RH-DTFS-SA-fAHP-
44.8275862069,48.275862069,IR-RMP-ST-DTFS-SA-fAHP-
48.9655172414,58.6206896552,IR-RH-ST-DTFS-SA-fAHP-
53.1034482759,68.9655172414,RMP-RH-ST-DTFS-SA-fAHP-
38.6206896552,48.275862069,IR-RMP-RH-ST-SD-fAHP-
46.8965517242,48.275862069,IR-RMP-RH-DTFS-SD-fAHP-
45.5172413793,65.5172413793,IR-RMP-ST-DTFS-SD-fAHP-
44.8275862069,62.0689655172,IR-RH-ST-DTFS-SD-fAHP-
41.3793103448,62.0689655172,RMP-RH-ST-DTFS-SD-fAHP-
47.5862068966,62.0689655172,IR-RMP-RH-SA-SD-fAHP-
44.1379310345,51.724137931,IR-RMP-ST-SA-SD-fAHP-
43.4482758621,65.5172413793,IR-RH-ST-SA-SD-fAHP-
53.7931034483,68.9655172414,RMP-RH-ST-SA-SD-fAHP-
44.1379310345,58.6206896552,IR-RMP-DTFS-SA-SD-fAHP-
50.3448275862,65.5172413793,IR-RH-DTFS-SA-SD-fAHP-
48.9655172414,62.0689655172,RMP-RH-DTFS-SA-SD-fAHP-
36.551724138,48.275862069,IR-ST-DTFS-SA-SD-fAHP-
45.5172413793,55.1724137931,RMP-ST-DTFS-SA-SD-fAHP-
50.3448275862,58.6206896552,RH-ST-DTFS-SA-SD-fAHP-
48.9655172414,62.0689655172,IR-RMP-RH-ST-DTFS-SA-SD-
53.7931034483,62.0689655172,IR-RMP-RH-ST-DTFS-SA-fAHP-
53.1034482759,55.1724137931,IR-RMP-RH-ST-DTFS-SD-fAHP-
44.1379310345,55.1724137931,IR-RMP-RH-ST-SA-SD-fAHP-
55.1724137931,72.4137931034,IR-RMP-RH-DTFS-SA-SD-fAHP-
39.3103448276,58.6206896552,IR-RMP-ST-DTFS-SA-SD-fAHP-
52.4137931035,58.6206896552,IR-RH-ST-DTFS-SA-SD-fAHP-
47.5862068966,68.9655172414,RMP-RH-ST-DTFS-SA-SD-fAHP-
42.0689655172,62.0689655172,IR-RMP-RH-ST-DTFS-SA-SD-fAHP
