62.0689655172,0.5,RH,fAHP,,,,,,
44.8275862069,0.4,RH,fAHP,,,,,,
68.9655172414,0.3,RH,fAHP,,,,,,
65.5172413793,0.2,RH,fAHP,,,,,,
62.0689655172,0.1,RH,fAHP,,,,,,
34.4827586207,0.5,ST,fAHP,,,,,,
62.0689655172,0.4,ST,fAHP,,,,,,
34.4827586207,0.3,ST,fAHP,,,,,,
27.5862068966,0.2,ST,fAHP,,,,,,
68.9655172414,0.1,ST,fAHP,,,,,,
58.6206896552,0.5,DTFS,fAHP,,,,,,
51.724137931,0.4,DTFS,fAHP,,,,,,
58.6206896552,0.3,DTFS,fAHP,,,,,,
58.6206896552,0.2,DTFS,fAHP,,,,,,
51.724137931,0.1,DTFS,fAHP,,,,,,
51.724137931,0.5,SA,fAHP,,,,,,
48.275862069,0.4,SA,fAHP,,,,,,
55.1724137931,0.3,SA,fAHP,,,,,,
48.275862069,0.2,SA,fAHP,,,,,,
72.4137931034,0.1,SA,fAHP,,,,,,
55.1724137931,0.5,SD,fAHP,,,,,,
51.724137931,0.4,SD,fAHP,,,,,,
48.275862069,0.3,SD,fAHP,,,,,,
48.275862069,0.2,SD,fAHP,,,,,,
44.8275862069,0.1,SD,fAHP,,,,,,
48.275862069,0.5,IR,RMP,RH,,,,,
44.8275862069,0.4,IR,RMP,RH,,,,,
31.0344827586,0.3,IR,RMP,RH,,,,,
48.275862069,0.2,IR,RMP,RH,,,,,
41.3793103448,0.1,IR,RMP,RH,,,,,
34.4827586207,0.5,IR,RMP,ST,,,,,
62.0689655172,0.4,IR,RMP,ST,,,,,
37.9310344828,0.3,IR,RMP,ST,,,,,
44.8275862069,0.2,IR,RMP,ST,,,,,
41.3793103448,0.1,IR,RMP,ST,,,,,
41.3793103448,0.5,IR,RH,ST,,,,,
37.9310344828,0.4,IR,RH,ST,,,,,
48.275862069,0.3,IR,RH,ST,,,,,
41.3793103448,0.2,IR,RH,ST,,,,,
48.275862069,0.1,IR,RH,ST,,,,,
55.1724137931,0.5,RMP,RH,ST,,,,,
44.8275862069,0.4,RMP,RH,ST,,,,,
41.3793103448,0.3,RMP,RH,ST,,,,,
37.9310344828,0.2,RMP,RH,ST,,,,,
41.3793103448,0.1,RMP,RH,ST,,,,,
37.9310344828,0.5,IR,RMP,DTFS,,,,,
41.3793103448,0.4,IR,RMP,DTFS,,,,,
24.1379310345,0.3,IR,RMP,DTFS,,,,,
48.275862069,0.2,IR,RMP,DTFS,,,,,
34.4827586207,0.1,IR,RMP,DTFS,,,,,
41.3793103448,0.5,IR,RH,DTFS,,,,,
37.9310344828,0.4,IR,RH,DTFS,,,,,
41.3793103448,0.3,IR,RH,DTFS,,,,,
34.4827586207,0.2,IR,RH,DTFS,,,,,
51.724137931,0.1,IR,RH,DTFS,,,,,
58.6206896552,0.5,RMP,RH,DTFS,,,,,
44.8275862069,0.4,RMP,RH,DTFS,,,,,
37.9310344828,0.3,RMP,RH,DTFS,,,,,
44.8275862069,0.2,RMP,RH,DTFS,,,,,
51.724137931,0.1,RMP,RH,DTFS,,,,,
44.8275862069,0.5,IR,ST,DTFS,,,,,
55.1724137931,0.4,IR,ST,DTFS,,,,,
58.6206896552,0.3,IR,ST,DTFS,,,,,
55.1724137931,0.2,IR,ST,DTFS,,,,,
41.3793103448,0.1,IR,ST,DTFS,,,,,
48.275862069,0.5,RMP,ST,DTFS,,,,,
48.275862069,0.4,RMP,ST,DTFS,,,,,
44.8275862069,0.3,RMP,ST,DTFS,,,,,
48.275862069,0.2,RMP,ST,DTFS,,,,,
51.724137931,0.1,RMP,ST,DTFS,,,,,
51.724137931,0.5,RH,ST,DTFS,,,,,
48.275862069,0.4,RH,ST,DTFS,,,,,
55.1724137931,0.3,RH,ST,DTFS,,,,,
44.8275862069,0.2,RH,ST,DTFS,,,,,
41.3793103448,0.1,RH,ST,DTFS,,,,,
48.275862069,0.5,IR,RMP,SA,,,,,
55.1724137931,0.4,IR,RMP,SA,,,,,
55.1724137931,0.3,IR,RMP,SA,,,,,
51.724137931,0.2,IR,RMP,SA,,,,,
48.275862069,0.1,IR,RMP,SA,,,,,
41.3793103448,0.5,IR,RH,SA,,,,,
41.3793103448,0.4,IR,RH,SA,,,,,
55.1724137931,0.3,IR,RH,SA,,,,,
44.8275862069,0.2,IR,RH,SA,,,,,
51.724137931,0.1,IR,RH,SA,,,,,
41.3793103448,0.5,RMP,RH,SA,,,,,
55.1724137931,0.4,RMP,RH,SA,,,,,
37.9310344828,0.3,RMP,RH,SA,,,,,
44.8275862069,0.2,RMP,RH,SA,,,,,
37.9310344828,0.1,RMP,RH,SA,,,,,
44.8275862069,0.5,IR,ST,SA,,,,,
41.3793103448,0.4,IR,ST,SA,,,,,
41.3793103448,0.3,IR,ST,SA,,,,,
44.8275862069,0.2,IR,ST,SA,,,,,
44.8275862069,0.1,IR,ST,SA,,,,,
34.4827586207,0.5,RMP,ST,SA,,,,,
24.1379310345,0.4,RMP,ST,SA,,,,,
58.6206896552,0.3,RMP,ST,SA,,,,,
37.9310344828,0.2,RMP,ST,SA,,,,,
41.3793103448,0.1,RMP,ST,SA,,,,,
51.724137931,0.5,RH,ST,SA,,,,,
55.1724137931,0.4,RH,ST,SA,,,,,
44.8275862069,0.3,RH,ST,SA,,,,,
37.9310344828,0.2,RH,ST,SA,,,,,
68.9655172414,0.1,RH,ST,SA,,,,,
48.275862069,0.5,IR,DTFS,SA,,,,,
51.724137931,0.4,IR,DTFS,SA,,,,,
55.1724137931,0.3,IR,DTFS,SA,,,,,
51.724137931,0.2,IR,DTFS,SA,,,,,
48.275862069,0.1,IR,DTFS,SA,,,,,
62.0689655172,0.5,RMP,DTFS,SA,,,,,
51.724137931,0.4,RMP,DTFS,SA,,,,,
48.275862069,0.3,RMP,DTFS,SA,,,,,
62.0689655172,0.2,RMP,DTFS,SA,,,,,
62.0689655172,0.1,RMP,DTFS,SA,,,,,
68.9655172414,0.5,RH,DTFS,SA,,,,,
65.5172413793,0.4,RH,DTFS,SA,,,,,
65.5172413793,0.3,RH,DTFS,SA,,,,,
62.0689655172,0.2,RH,DTFS,SA,,,,,
68.9655172414,0.1,RH,DTFS,SA,,,,,
44.8275862069,0.5,ST,DTFS,SA,,,,,
44.8275862069,0.4,ST,DTFS,SA,,,,,
37.9310344828,0.3,ST,DTFS,SA,,,,,
48.275862069,0.2,ST,DTFS,SA,,,,,
27.5862068966,0.1,ST,DTFS,SA,,,,,
65.5172413793,0.5,IR,RMP,SD,,,,,
34.4827586207,0.4,IR,RMP,SD,,,,,
41.3793103448,0.3,IR,RMP,SD,,,,,
41.3793103448,0.2,IR,RMP,SD,,,,,
37.9310344828,0.1,IR,RMP,SD,,,,,
37.9310344828,0.5,IR,RH,SD,,,,,
24.1379310345,0.4,IR,RH,SD,,,,,
44.8275862069,0.3,IR,RH,SD,,,,,
41.3793103448,0.2,IR,RH,SD,,,,,
65.5172413793,0.1,IR,RH,SD,,,,,
37.9310344828,0.5,RMP,RH,SD,,,,,
37.9310344828,0.4,RMP,RH,SD,,,,,
44.8275862069,0.3,RMP,RH,SD,,,,,
37.9310344828,0.2,RMP,RH,SD,,,,,
27.5862068966,0.1,RMP,RH,SD,,,,,
58.6206896552,0.5,IR,ST,SD,,,,,
41.3793103448,0.4,IR,ST,SD,,,,,
31.0344827586,0.3,IR,ST,SD,,,,,
41.3793103448,0.2,IR,ST,SD,,,,,
62.0689655172,0.1,IR,ST,SD,,,,,
37.9310344828,0.5,RMP,ST,SD,,,,,
48.275862069,0.4,RMP,ST,SD,,,,,
31.0344827586,0.3,RMP,ST,SD,,,,,
48.275862069,0.2,RMP,ST,SD,,,,,
34.4827586207,0.1,RMP,ST,SD,,,,,
68.9655172414,0.5,RH,ST,SD,,,,,
65.5172413793,0.4,RH,ST,SD,,,,,
34.4827586207,0.3,RH,ST,SD,,,,,
55.1724137931,0.2,RH,ST,SD,,,,,
72.4137931034,0.1,RH,ST,SD,,,,,
72.4137931034,0.5,IR,DTFS,SD,,,,,
31.0344827586,0.4,IR,DTFS,SD,,,,,
41.3793103448,0.3,IR,DTFS,SD,,,,,
37.9310344828,0.2,IR,DTFS,SD,,,,,
58.6206896552,0.1,IR,DTFS,SD,,,,,
37.9310344828,0.5,RMP,DTFS,SD,,,,,
41.3793103448,0.4,RMP,DTFS,SD,,,,,
41.3793103448,0.3,RMP,DTFS,SD,,,,,
48.275862069,0.2,RMP,DTFS,SD,,,,,
55.1724137931,0.1,RMP,DTFS,SD,,,,,
48.275862069,0.5,RH,DTFS,SD,,,,,
48.275862069,0.4,RH,DTFS,SD,,,,,
65.5172413793,0.3,RH,DTFS,SD,,,,,
51.724137931,0.2,RH,DTFS,SD,,,,,
62.0689655172,0.1,RH,DTFS,SD,,,,,
48.275862069,0.5,ST,DTFS,SD,,,,,
48.275862069,0.4,ST,DTFS,SD,,,,,
34.4827586207,0.3,ST,DTFS,SD,,,,,
34.4827586207,0.2,ST,DTFS,SD,,,,,
41.3793103448,0.1,ST,DTFS,SD,,,,,
24.1379310345,0.5,IR,SA,SD,,,,,
31.0344827586,0.4,IR,SA,SD,,,,,
24.1379310345,0.3,IR,SA,SD,,,,,
27.5862068966,0.2,IR,SA,SD,,,,,
58.6206896552,0.1,IR,SA,SD,,,,,
44.8275862069,0.5,RMP,SA,SD,,,,,
44.8275862069,0.4,RMP,SA,SD,,,,,
51.724137931,0.3,RMP,SA,SD,,,,,
48.275862069,0.2,RMP,SA,SD,,,,,
51.724137931,0.1,RMP,SA,SD,,,,,
51.724137931,0.5,RH,SA,SD,,,,,
58.6206896552,0.4,RH,SA,SD,,,,,
55.1724137931,0.3,RH,SA,SD,,,,,
55.1724137931,0.2,RH,SA,SD,,,,,
55.1724137931,0.1,RH,SA,SD,,,,,
62.0689655172,0.5,ST,SA,SD,,,,,
48.275862069,0.4,ST,SA,SD,,,,,
55.1724137931,0.3,ST,SA,SD,,,,,
51.724137931,0.2,ST,SA,SD,,,,,
41.3793103448,0.1,ST,SA,SD,,,,,
41.3793103448,0.5,DTFS,SA,SD,,,,,
44.8275862069,0.4,DTFS,SA,SD,,,,,
24.1379310345,0.3,DTFS,SA,SD,,,,,
51.724137931,0.2,DTFS,SA,SD,,,,,
51.724137931,0.1,DTFS,SA,SD,,,,,
41.3793103448,0.5,IR,RMP,fAHP,,,,,
72.4137931034,0.4,IR,RMP,fAHP,,,,,
62.0689655172,0.3,IR,RMP,fAHP,,,,,
37.9310344828,0.2,IR,RMP,fAHP,,,,,
58.6206896552,0.1,IR,RMP,fAHP,,,,,
65.5172413793,0.5,IR,RH,fAHP,,,,,
62.0689655172,0.4,IR,RH,fAHP,,,,,
51.724137931,0.3,IR,RH,fAHP,,,,,
51.724137931,0.2,IR,RH,fAHP,,,,,
37.9310344828,0.1,IR,RH,fAHP,,,,,
62.0689655172,0.5,RMP,RH,fAHP,,,,,
51.724137931,0.4,RMP,RH,fAHP,,,,,
65.5172413793,0.3,RMP,RH,fAHP,,,,,
58.6206896552,0.2,RMP,RH,fAHP,,,,,
72.4137931034,0.1,RMP,RH,fAHP,,,,,
41.3793103448,0.5,IR,ST,fAHP,,,,,
31.0344827586,0.4,IR,ST,fAHP,,,,,
34.4827586207,0.3,IR,ST,fAHP,,,,,
37.9310344828,0.2,IR,ST,fAHP,,,,,
51.724137931,0.1,IR,ST,fAHP,,,,,
37.9310344828,0.5,RMP,ST,fAHP,,,,,
55.1724137931,0.4,RMP,ST,fAHP,,,,,
51.724137931,0.3,RMP,ST,fAHP,,,,,
41.3793103448,0.2,RMP,ST,fAHP,,,,,
58.6206896552,0.1,RMP,ST,fAHP,,,,,
41.3793103448,0.5,RH,ST,fAHP,,,,,
51.724137931,0.4,RH,ST,fAHP,,,,,
58.6206896552,0.3,RH,ST,fAHP,,,,,
82.7586206897,0.2,RH,ST,fAHP,,,,,
41.3793103448,0.1,RH,ST,fAHP,,,,,
48.275862069,0.5,IR,DTFS,fAHP,,,,,
37.9310344828,0.4,IR,DTFS,fAHP,,,,,
58.6206896552,0.3,IR,DTFS,fAHP,,,,,
48.275862069,0.2,IR,DTFS,fAHP,,,,,
51.724137931,0.1,IR,DTFS,fAHP,,,,,
55.1724137931,0.5,RMP,DTFS,fAHP,,,,,
51.724137931,0.4,RMP,DTFS,fAHP,,,,,
68.9655172414,0.3,RMP,DTFS,fAHP,,,,,
51.724137931,0.2,RMP,DTFS,fAHP,,,,,
37.9310344828,0.1,RMP,DTFS,fAHP,,,,,
51.724137931,0.5,RH,DTFS,fAHP,,,,,
68.9655172414,0.4,RH,DTFS,fAHP,,,,,
68.9655172414,0.3,RH,DTFS,fAHP,,,,,
58.6206896552,0.2,RH,DTFS,fAHP,,,,,
68.9655172414,0.1,RH,DTFS,fAHP,,,,,
58.6206896552,0.5,ST,DTFS,fAHP,,,,,
55.1724137931,0.4,ST,DTFS,fAHP,,,,,
44.8275862069,0.3,ST,DTFS,fAHP,,,,,
58.6206896552,0.2,ST,DTFS,fAHP,,,,,
51.724137931,0.1,ST,DTFS,fAHP,,,,,
34.4827586207,0.5,IR,SA,fAHP,,,,,
41.3793103448,0.4,IR,SA,fAHP,,,,,
34.4827586207,0.3,IR,SA,fAHP,,,,,
48.275862069,0.2,IR,SA,fAHP,,,,,
55.1724137931,0.1,IR,SA,fAHP,,,,,
51.724137931,0.5,RMP,SA,fAHP,,,,,
48.275862069,0.4,RMP,SA,fAHP,,,,,
58.6206896552,0.3,RMP,SA,fAHP,,,,,
58.6206896552,0.2,RMP,SA,fAHP,,,,,
58.6206896552,0.1,RMP,SA,fAHP,,,,,
55.1724137931,0.5,RH,SA,fAHP,,,,,
58.6206896552,0.4,RH,SA,fAHP,,,,,
55.1724137931,0.3,RH,SA,fAHP,,,,,
44.8275862069,0.2,RH,SA,fAHP,,,,,
65.5172413793,0.1,RH,SA,fAHP,,,,,
44.8275862069,0.5,ST,SA,fAHP,,,,,
55.1724137931,0.4,ST,SA,fAHP,,,,,
55.1724137931,0.3,ST,SA,fAHP,,,,,
51.724137931,0.2,ST,SA,fAHP,,,,,
58.6206896552,0.1,ST,SA,fAHP,,,,,
44.8275862069,0.5,DTFS,SA,fAHP,,,,,
41.3793103448,0.4,DTFS,SA,fAHP,,,,,
44.8275862069,0.3,DTFS,SA,fAHP,,,,,
44.8275862069,0.2,DTFS,SA,fAHP,,,,,
51.724137931,0.1,DTFS,SA,fAHP,,,,,
34.4827586207,0.5,IR,SD,fAHP,,,,,
31.0344827586,0.4,IR,SD,fAHP,,,,,
34.4827586207,0.3,IR,SD,fAHP,,,,,
31.0344827586,0.2,IR,SD,fAHP,,,,,
24.1379310345,0.1,IR,SD,fAHP,,,,,
34.4827586207,0.5,RMP,SD,fAHP,,,,,
58.6206896552,0.4,RMP,SD,fAHP,,,,,
48.275862069,0.3,RMP,SD,fAHP,,,,,
51.724137931,0.2,RMP,SD,fAHP,,,,,
65.5172413793,0.1,RMP,SD,fAHP,,,,,
55.1724137931,0.5,RH,SD,fAHP,,,,,
55.1724137931,0.4,RH,SD,fAHP,,,,,
44.8275862069,0.3,RH,SD,fAHP,,,,,
37.9310344828,0.2,RH,SD,fAHP,,,,,
44.8275862069,0.1,RH,SD,fAHP,,,,,
31.0344827586,0.5,ST,SD,fAHP,,,,,
55.1724137931,0.4,ST,SD,fAHP,,,,,
55.1724137931,0.3,ST,SD,fAHP,,,,,
44.8275862069,0.2,ST,SD,fAHP,,,,,
37.9310344828,0.1,ST,SD,fAHP,,,,,
48.275862069,0.5,DTFS,SD,fAHP,,,,,
44.8275862069,0.4,DTFS,SD,fAHP,,,,,
51.724137931,0.3,DTFS,SD,fAHP,,,,,
65.5172413793,0.2,DTFS,SD,fAHP,,,,,
58.6206896552,0.1,DTFS,SD,fAHP,,,,,
58.6206896552,0.5,SA,SD,fAHP,,,,,
34.4827586207,0.4,SA,SD,fAHP,,,,,
37.9310344828,0.3,SA,SD,fAHP,,,,,
31.0344827586,0.2,SA,SD,fAHP,,,,,
55.1724137931,0.1,SA,SD,fAHP,,,,,
58.6206896552,0.5,IR,RMP,RH,ST,,,,
37.9310344828,0.4,IR,RMP,RH,ST,,,,
41.3793103448,0.3,IR,RMP,RH,ST,,,,
48.275862069,0.2,IR,RMP,RH,ST,,,,
44.8275862069,0.1,IR,RMP,RH,ST,,,,
51.724137931,0.5,IR,RMP,RH,DTFS,,,,
62.0689655172,0.4,IR,RMP,RH,DTFS,,,,
62.0689655172,0.3,IR,RMP,RH,DTFS,,,,
55.1724137931,0.2,IR,RMP,RH,DTFS,,,,
65.5172413793,0.1,IR,RMP,RH,DTFS,,,,
55.1724137931,0.5,IR,RMP,ST,DTFS,,,,
37.9310344828,0.4,IR,RMP,ST,DTFS,,,,
44.8275862069,0.3,IR,RMP,ST,DTFS,,,,
41.3793103448,0.2,IR,RMP,ST,DTFS,,,,
48.275862069,0.1,IR,RMP,ST,DTFS,,,,
58.6206896552,0.5,IR,RH,ST,DTFS,,,,
55.1724137931,0.4,IR,RH,ST,DTFS,,,,
62.0689655172,0.3,IR,RH,ST,DTFS,,,,
44.8275862069,0.2,IR,RH,ST,DTFS,,,,
48.275862069,0.1,IR,RH,ST,DTFS,,,,
44.8275862069,0.5,RMP,RH,ST,DTFS,,,,
44.8275862069,0.4,RMP,RH,ST,DTFS,,,,
51.724137931,0.3,RMP,RH,ST,DTFS,,,,
41.3793103448,0.2,RMP,RH,ST,DTFS,,,,
51.724137931,0.1,RMP,RH,ST,DTFS,,,,
48.275862069,0.5,IR,RMP,RH,SA,,,,
44.8275862069,0.4,IR,RMP,RH,SA,,,,
48.275862069,0.3,IR,RMP,RH,SA,,,,
51.724137931,0.2,IR,RMP,RH,SA,,,,
41.3793103448,0.1,IR,RMP,RH,SA,,,,
44.8275862069,0.5,IR,RMP,ST,SA,,,,
44.8275862069,0.4,IR,RMP,ST,SA,,,,
51.724137931,0.3,IR,RMP,ST,SA,,,,
41.3793103448,0.2,IR,RMP,ST,SA,,,,
51.724137931,0.1,IR,RMP,ST,SA,,,,
48.275862069,0.5,IR,RH,ST,SA,,,,
34.4827586207,0.4,IR,RH,ST,SA,,,,
44.8275862069,0.3,IR,RH,ST,SA,,,,
48.275862069,0.2,IR,RH,ST,SA,,,,
31.0344827586,0.1,IR,RH,ST,SA,,,,
41.3793103448,0.5,RMP,RH,ST,SA,,,,
48.275862069,0.4,RMP,RH,ST,SA,,,,
58.6206896552,0.3,RMP,RH,ST,SA,,,,
48.275862069,0.2,RMP,RH,ST,SA,,,,
51.724137931,0.1,RMP,RH,ST,SA,,,,
37.9310344828,0.5,IR,RMP,DTFS,SA,,,,
48.275862069,0.4,IR,RMP,DTFS,SA,,,,
62.0689655172,0.3,IR,RMP,DTFS,SA,,,,
55.1724137931,0.2,IR,RMP,DTFS,SA,,,,
27.5862068966,0.1,IR,RMP,DTFS,SA,,,,
62.0689655172,0.5,IR,RH,DTFS,SA,,,,
48.275862069,0.4,IR,RH,DTFS,SA,,,,
44.8275862069,0.3,IR,RH,DTFS,SA,,,,
48.275862069,0.2,IR,RH,DTFS,SA,,,,
65.5172413793,0.1,IR,RH,DTFS,SA,,,,
55.1724137931,0.5,RMP,RH,DTFS,SA,,,,
37.9310344828,0.4,RMP,RH,DTFS,SA,,,,
55.1724137931,0.3,RMP,RH,DTFS,SA,,,,
41.3793103448,0.2,RMP,RH,DTFS,SA,,,,
48.275862069,0.1,RMP,RH,DTFS,SA,,,,
41.3793103448,0.5,IR,ST,DTFS,SA,,,,
37.9310344828,0.4,IR,ST,DTFS,SA,,,,
58.6206896552,0.3,IR,ST,DTFS,SA,,,,
48.275862069,0.2,IR,ST,DTFS,SA,,,,
58.6206896552,0.1,IR,ST,DTFS,SA,,,,
62.0689655172,0.5,RMP,ST,DTFS,SA,,,,
51.724137931,0.4,RMP,ST,DTFS,SA,,,,
44.8275862069,0.3,RMP,ST,DTFS,SA,,,,
55.1724137931,0.2,RMP,ST,DTFS,SA,,,,
58.6206896552,0.1,RMP,ST,DTFS,SA,,,,
55.1724137931,0.5,RH,ST,DTFS,SA,,,,
65.5172413793,0.4,RH,ST,DTFS,SA,,,,
48.275862069,0.3,RH,ST,DTFS,SA,,,,
58.6206896552,0.2,RH,ST,DTFS,SA,,,,
48.275862069,0.1,RH,ST,DTFS,SA,,,,
34.4827586207,0.5,IR,RMP,RH,SD,,,,
44.8275862069,0.4,IR,RMP,RH,SD,,,,
34.4827586207,0.3,IR,RMP,RH,SD,,,,
62.0689655172,0.2,IR,RMP,RH,SD,,,,
41.3793103448,0.1,IR,RMP,RH,SD,,,,
37.9310344828,0.5,IR,RMP,ST,SD,,,,
