44.1091954023,79.3103448276,IR-
50.1436781609,62.0689655172,RMP-
50.2873563218,62.0689655172,RH-
47.4137931035,72.4137931034,ST-
48.9942528736,55.1724137931,DTFS-
50.8620689655,55.1724137931,SA-
50.1436781609,55.1724137931,SD-
49.8563218391,65.5172413793,fAHP-
50.5747126437,65.5172413793,IR-RMP-
46.8390804598,62.0689655172,IR-RH-
49.7126436782,58.6206896552,RMP-RH-
46.6954022989,55.1724137931,IR-ST-
48.5632183908,62.0689655172,RMP-ST-
51.5804597701,68.9655172414,RH-ST-
47.9885057471,62.0689655172,IR-DTFS-
51.4367816092,62.0689655172,RMP-DTFS-
50.4310344828,68.9655172414,RH-DTFS-
48.4195402299,62.0689655172,ST-DTFS-
45.2586206897,82.7586206897,IR-SA-
49.1379310345,58.6206896552,RMP-SA-
49.5689655172,55.1724137931,RH-SA-
51.724137931,58.6206896552,ST-SA-
50.5747126437,58.6206896552,DTFS-SA-
42.816091954,72.4137931034,IR-SD-
47.2701149425,62.0689655172,RMP-SD-
53.8793103448,68.9655172414,RH-SD-
45.9770114943,72.4137931034,ST-SD-
43.1034482759,65.5172413793,DTFS-SD-
51.0057471264,65.5172413793,SA-SD-
48.7068965517,58.6206896552,IR-fAHP-
46.9827586207,58.6206896552,RMP-fAHP-
51.0057471264,68.9655172414,RH-fAHP-
52.4425287356,65.5172413793,ST-fAHP-
51.4367816092,72.4137931034,DTFS-fAHP-
47.5574712644,62.0689655172,SA-fAHP-
49.4252873563,68.9655172414,SD-fAHP-
47.2701149425,62.0689655172,IR-RMP-RH-
46.1206896552,62.0689655172,IR-RMP-ST-
54.3103448276,62.0689655172,IR-RH-ST-
47.9885057471,65.5172413793,RMP-RH-ST-
49.1379310345,62.0689655172,IR-RMP-DTFS-
50.8620689655,62.0689655172,IR-RH-DTFS-
47.8448275862,62.0689655172,RMP-RH-DTFS-
53.1609195402,58.6206896552,IR-ST-DTFS-
47.7011494253,65.5172413793,RMP-ST-DTFS-
49.1379310345,65.5172413793,RH-ST-DTFS-
46.1206896552,62.0689655172,IR-RMP-SA-
47.8448275862,62.0689655172,IR-RH-SA-
47.7011494253,62.0689655172,RMP-RH-SA-
49.5689655172,55.1724137931,IR-ST-SA-
51.4367816092,65.5172413793,RMP-ST-SA-
46.8390804598,62.0689655172,RH-ST-SA-
55.316091954,65.5172413793,IR-DTFS-SA-
52.4425287356,62.0689655172,RMP-DTFS-SA-
43.1034482759,72.4137931034,RH-DTFS-SA-
49.7126436782,72.4137931034,ST-DTFS-SA-
48.9942528736,58.6206896552,IR-RMP-SD-
48.8505747126,62.0689655172,IR-RH-SD-
53.3045977011,68.9655172414,RMP-RH-SD-
51.0057471265,65.5172413793,IR-ST-SD-
41.2356321839,75.8620689655,RMP-ST-SD-
51.1494252874,65.5172413793,RH-ST-SD-
51.867816092,82.7586206897,IR-DTFS-SD-
49.7126436782,65.5172413793,RMP-DTFS-SD-
47.9885057471,65.5172413793,RH-DTFS-SD-
49.4252873563,65.5172413793,ST-DTFS-SD-
42.9597701149,62.0689655172,IR-SA-SD-
48.5632183908,58.6206896552,RMP-SA-SD-
51.0057471264,55.1724137931,RH-SA-SD-
51.1494252874,72.4137931034,ST-SA-SD-
49.8563218391,62.0689655172,DTFS-SA-SD-
43.5344827586,58.6206896552,IR-RMP-fAHP-
47.8448275862,65.5172413793,IR-RH-fAHP-
52.1551724138,75.8620689655,RMP-RH-fAHP-
54.1666666667,62.0689655172,IR-ST-fAHP-
49.8563218391,82.7586206897,RMP-ST-fAHP-
49.7126436782,68.9655172414,RH-ST-fAHP-
45.1149425287,65.5172413793,IR-DTFS-fAHP-
48.8505747127,68.9655172414,RMP-DTFS-fAHP-
48.4195402299,65.5172413793,RH-DTFS-fAHP-
45.6896551724,68.9655172414,ST-DTFS-fAHP-
53.3045977011,62.0689655172,IR-SA-fAHP-
43.8218390805,62.0689655172,RMP-SA-fAHP-
53.591954023,62.0689655172,RH-SA-fAHP-
53.4482758621,68.9655172414,ST-SA-fAHP-
42.3850574713,51.724137931,DTFS-SA-fAHP-
46.408045977,79.3103448276,IR-SD-fAHP-
44.3965517241,62.0689655172,RMP-SD-fAHP-
