50.5747126437,1e-05,1000,IR,
50.5747126437,1e-05,100.0,IR,
50.5747126437,1e-05,10.0,IR,
50.5747126437,1e-05,1.0,IR,
50.5747126437,1e-05,0.1,IR,
50.5747126437,1e-05,0.01,IR,
50.5747126437,1e-05,0.001,IR,
50.5747126437,1e-05,0.0001,IR,
50.5747126437,1e-05,1e-05,IR,
50.5747126437,1e-05,1e-06,IR,
50.5747126437,1e-05,1e-07,IR,
50.5747126437,1e-05,1e-08,IR,
50.5747126437,1e-05,1e-09,IR,
50.5747126437,1e-05,1e-10,IR,
50.5747126437,1e-05,1e-11,IR,
50.5747126437,1e-05,1e-12,IR,
50.5747126437,0.0001,1000,IR,
50.5747126437,0.0001,100.0,IR,
50.5747126437,0.0001,10.0,IR,
50.5747126437,0.0001,1.0,IR,
50.5747126437,0.0001,0.1,IR,
50.5747126437,0.0001,0.01,IR,
50.5747126437,0.0001,0.001,IR,
50.5747126437,0.0001,0.0001,IR,
50.5747126437,0.0001,1e-05,IR,
50.5747126437,0.0001,1e-06,IR,
50.5747126437,0.0001,1e-07,IR,
50.5747126437,0.0001,1e-08,IR,
50.5747126437,0.0001,1e-09,IR,
50.5747126437,0.0001,1e-10,IR,
50.5747126437,0.0001,1e-11,IR,
50.5747126437,0.0001,1e-12,IR,
50.5747126437,0.001,1000,IR,
50.5747126437,0.001,100.0,IR,
50.5747126437,0.001,10.0,IR,
50.5747126437,0.001,1.0,IR,
50.5747126437,0.001,0.1,IR,
50.5747126437,0.001,0.01,IR,
50.5747126437,0.001,0.001,IR,
50.5747126437,0.001,0.0001,IR,
50.5747126437,0.001,1e-05,IR,
50.5747126437,0.001,1e-06,IR,
50.5747126437,0.001,1e-07,IR,
50.5747126437,0.001,1e-08,IR,
50.5747126437,0.001,1e-09,IR,
50.5747126437,0.001,1e-10,IR,
50.5747126437,0.001,1e-11,IR,
50.5747126437,0.001,1e-12,IR,
50.5747126437,0.01,1000,IR,
50.5747126437,0.01,100.0,IR,
50.5747126437,0.01,10.0,IR,
50.5747126437,0.01,1.0,IR,
50.5747126437,0.01,0.1,IR,
50.5747126437,0.01,0.01,IR,
50.5747126437,0.01,0.001,IR,
50.5747126437,0.01,0.0001,IR,
50.5747126437,0.01,1e-05,IR,
50.5747126437,0.01,1e-06,IR,
50.5747126437,0.01,1e-07,IR,
50.5747126437,0.01,1e-08,IR,
50.5747126437,0.01,1e-09,IR,
50.5747126437,0.01,1e-10,IR,
50.5747126437,0.01,1e-11,IR,
50.5747126437,0.01,1e-12,IR,
50.5747126437,0.1,1000,IR,
50.5747126437,0.1,100.0,IR,
50.5747126437,0.1,10.0,IR,
50.5747126437,0.1,1.0,IR,
50.5747126437,0.1,0.1,IR,
50.5747126437,0.1,0.01,IR,
50.5747126437,0.1,0.001,IR,
50.5747126437,0.1,0.0001,IR,
50.5747126437,0.1,1e-05,IR,
50.5747126437,0.1,1e-06,IR,
50.5747126437,0.1,1e-07,IR,
50.5747126437,0.1,1e-08,IR,
50.5747126437,0.1,1e-09,IR,
50.5747126437,0.1,1e-10,IR,
50.5747126437,0.1,1e-11,IR,
50.5747126437,0.1,1e-12,IR,
50.5747126437,1.0,1000,IR,
50.5747126437,1.0,100.0,IR,
50.5747126437,1.0,10.0,IR,
50.5747126437,1.0,1.0,IR,
50.5747126437,1.0,0.1,IR,
50.5747126437,1.0,0.01,IR,
50.5747126437,1.0,0.001,IR,
50.5747126437,1.0,0.0001,IR,
50.5747126437,1.0,1e-05,IR,
50.5747126437,1.0,1e-06,IR,
50.5747126437,1.0,1e-07,IR,
50.5747126437,1.0,1e-08,IR,
50.5747126437,1.0,1e-09,IR,
50.5747126437,1.0,1e-10,IR,
50.5747126437,1.0,1e-11,IR,
50.5747126437,1.0,1e-12,IR,
50.5747126437,10.0,1000,IR,
50.5747126437,10.0,100.0,IR,
50.5747126437,10.0,10.0,IR,
50.5747126437,10.0,1.0,IR,
50.5747126437,10.0,0.1,IR,
50.5747126437,10.0,0.01,IR,
50.5747126437,10.0,0.001,IR,
43.6781609195,10.0,0.0001,IR,
62.0689655172,10.0,1e-05,IR,
50.5747126437,10.0,1e-06,IR,
50.5747126437,10.0,1e-07,IR,
50.5747126437,10.0,1e-08,IR,
50.5747126437,10.0,1e-09,IR,
50.5747126437,10.0,1e-10,IR,
50.5747126437,10.0,1e-11,IR,
50.5747126437,10.0,1e-12,IR,
50.5747126437,100.0,1000,IR,
50.5747126437,100.0,100.0,IR,
50.5747126437,100.0,10.0,IR,
50.5747126437,100.0,1.0,IR,
50.5747126437,100.0,0.1,IR,
50.5747126437,100.0,0.01,IR,
50.5747126437,100.0,0.001,IR,
43.6781609195,100.0,0.0001,IR,
57.4712643678,100.0,1e-05,IR,
56.3218390805,100.0,1e-06,IR,
50.5747126437,100.0,1e-07,IR,
50.5747126437,100.0,1e-08,IR,
50.5747126437,100.0,1e-09,IR,
50.5747126437,100.0,1e-10,IR,
