50.5747126437,51.724137931,IR-------
39.0804597701,44.8275862069,RMP-------
52.1072796935,55.1724137931,RH-------
34.4827586207,34.4827586207,ST-------
39.8467432951,55.1724137931,DTFS-------
47.8927203065,48.275862069,SA-------
39.846743295,41.3793103448,SD-------
55.1724137931,55.1724137931,fAHP-------
60.9195402299,65.5172413793,IR-RMP------
65.9003831418,68.9655172414,IR-RH------
60.5363984674,75.8620689655,RMP-RH------
52.8735632184,58.6206896552,IR-ST------
65.5172413793,68.9655172414,RMP-ST------
47.8927203065,58.6206896552,RH-ST------
43.2950191571,44.8275862069,IR-DTFS------
45.9770114942,51.724137931,RMP-DTFS------
52.8735632184,55.1724137931,RH-DTFS------
47.1264367816,55.1724137931,ST-DTFS------
42.1455938698,62.0689655172,IR-SA------
47.5095785441,51.724137931,RMP-SA------
69.3486590038,72.4137931034,RH-SA------
40.6130268199,44.8275862069,ST-SA------
45.2107279694,48.275862069,DTFS-SA------
57.0881226054,58.6206896552,IR-SD------
48.275862069,55.1724137931,RMP-SD------
52.1072796935,58.6206896552,RH-SD------
53.2567049809,68.9655172414,ST-SD------
61.6858237548,72.4137931034,DTFS-SD------
46.7432950192,48.275862069,SA-SD------
63.2183908046,68.9655172414,IR-fAHP------
43.6781609195,55.1724137931,RMP-fAHP------
54.7892720307,58.6206896552,RH-fAHP------
43.2950191571,48.275862069,ST-fAHP------
49.4252873563,55.1724137931,DTFS-fAHP------
44.8275862069,48.275862069,SA-fAHP------
48.6590038314,65.5172413793,SD-fAHP------
50.1915708812,58.6206896552,IR-RMP-RH-----
67.816091954,75.8620689655,IR-RMP-ST-----
53.2567049808,58.6206896552,IR-RH-ST-----
49.4252873563,51.724137931,RMP-RH-ST-----
58.2375478927,68.9655172414,IR-RMP-DTFS-----
45.2107279693,51.724137931,IR-RH-DTFS-----
48.275862069,58.6206896552,RMP-RH-DTFS-----
57.4712643678,62.0689655172,IR-ST-DTFS-----
59.0038314176,62.0689655172,RMP-ST-DTFS-----
56.3218390805,68.9655172414,RH-ST-DTFS-----
49.0421455939,55.1724137931,IR-RMP-SA-----
56.3218390805,58.6206896552,IR-RH-SA-----
40.6130268199,41.3793103448,RMP-RH-SA-----
52.8735632184,62.0689655172,IR-ST-SA-----
55.5555555556,58.6206896552,RMP-ST-SA-----
50.1915708812,55.1724137931,RH-ST-SA-----
57.0881226054,72.4137931034,IR-DTFS-SA-----
45.9770114943,55.1724137931,RMP-DTFS-SA-----
65.1340996168,72.4137931034,RH-DTFS-SA-----
43.2950191571,58.6206896552,ST-DTFS-SA-----
59.0038314176,62.0689655172,IR-RMP-SD-----
54.7892720307,58.6206896552,IR-RH-SD-----
60.153256705,68.9655172414,RMP-RH-SD-----
66.6666666667,75.8620689655,IR-ST-SD-----
65.5172413793,75.8620689655,RMP-ST-SD-----
58.2375478927,65.5172413793,RH-ST-SD-----
54.0229885057,65.5172413793,IR-DTFS-SD-----
53.2567049808,58.6206896552,RMP-DTFS-SD-----
50.9578544061,58.6206896552,RH-DTFS-SD-----
39.846743295,55.1724137931,ST-DTFS-SD-----
68.9655172414,79.3103448276,IR-SA-SD-----
52.8735632184,68.9655172414,RMP-SA-SD-----
54.0229885057,58.6206896552,RH-SA-SD-----
47.1264367816,55.1724137931,ST-SA-SD-----
54.4061302682,68.9655172414,DTFS-SA-SD-----
53.2567049808,58.6206896552,IR-RMP-fAHP-----
60.9195402299,62.0689655172,IR-RH-fAHP-----
63.2183908046,68.9655172414,RMP-RH-fAHP-----
46.3601532567,51.724137931,IR-ST-fAHP-----
45.5938697318,48.275862069,RMP-ST-fAHP-----
46.3601532567,51.724137931,RH-ST-fAHP-----
54.0229885057,58.6206896552,IR-DTFS-fAHP-----
50.5747126437,55.1724137931,RMP-DTFS-fAHP-----
