44.8275862069,51.724137931,IR-
39.846743295,44.8275862069,RMP-
50.9578544061,55.1724137931,RH-
36.7816091954,34.4827586207,ST-
39.4636015326,55.1724137931,DTFS-
47.1264367816,48.275862069,SA-
40.2298850575,41.3793103448,SD-
53.6398467433,55.1724137931,fAHP-
59.7701149425,65.5172413793,IR-RMP-
65.5172413793,68.9655172414,IR-RH-
62.0689655173,75.8620689655,RMP-RH-
54.4061302682,58.6206896552,IR-ST-
62.8352490422,68.9655172414,RMP-ST-
48.6590038314,58.6206896552,RH-ST-
44.8275862069,44.8275862069,IR-DTFS-
46.7432950191,51.724137931,RMP-DTFS-
52.1072796935,55.1724137931,RH-DTFS-
48.275862069,55.1724137931,ST-DTFS-
40.2298850575,62.0689655172,IR-SA-
47.5095785441,51.724137931,RMP-SA-
67.4329501915,72.4137931034,RH-SA-
44.061302682,44.8275862069,ST-SA-
44.4444444445,48.275862069,DTFS-SA-
55.938697318,58.6206896552,IR-SD-
49.4252873563,55.1724137931,RMP-SD-
51.7241379311,58.6206896552,RH-SD-
50.9578544061,68.9655172414,ST-SD-
63.9846743295,72.4137931034,DTFS-SD-
46.7432950192,48.275862069,SA-SD-
62.0689655173,68.9655172414,IR-fAHP-
45.5938697318,55.1724137931,RMP-fAHP-
53.6398467433,58.6206896552,RH-fAHP-
44.4444444445,48.275862069,ST-fAHP-
47.8927203065,55.1724137931,DTFS-fAHP-
45.9770114943,48.275862069,SA-fAHP-
47.5095785441,65.5172413793,SD-fAHP-
51.3409961686,58.6206896552,IR-RMP-RH-
66.6666666667,75.8620689655,IR-RMP-ST-
53.2567049808,58.6206896552,IR-RH-ST-
49.8084291188,51.724137931,RMP-RH-ST-
60.153256705,68.9655172414,IR-RMP-DTFS-
43.2950191571,51.724137931,IR-RH-DTFS-
48.275862069,58.6206896552,RMP-RH-DTFS-
56.3218390805,62.0689655172,IR-ST-DTFS-
59.3869731801,62.0689655172,RMP-ST-DTFS-
56.3218390805,68.9655172414,RH-ST-DTFS-
51.3409961686,55.1724137931,IR-RMP-SA-
55.1724137931,58.6206896552,IR-RH-SA-
41.3793103448,41.3793103448,RMP-RH-SA-
50.9578544061,62.0689655172,IR-ST-SA-
55.938697318,58.6206896552,RMP-ST-SA-
50.1915708812,55.1724137931,RH-ST-SA-
55.1724137931,72.4137931034,IR-DTFS-SA-
50.1915708812,55.1724137931,RMP-DTFS-SA-
63.601532567,72.4137931034,RH-DTFS-SA-
42.1455938697,58.6206896552,ST-DTFS-SA-
59.0038314176,62.0689655172,IR-RMP-SD-
54.7892720307,58.6206896552,IR-RH-SD-
59.7701149425,68.9655172414,RMP-RH-SD-
65.5172413793,75.8620689655,IR-ST-SD-
65.1340996168,75.8620689655,RMP-ST-SD-
60.153256705,65.5172413793,RH-ST-SD-
53.2567049808,65.5172413793,IR-DTFS-SD-
54.0229885057,58.6206896552,RMP-DTFS-SD-
51.3409961686,58.6206896552,RH-DTFS-SD-
41.3793103448,55.1724137931,ST-DTFS-SD-
64.7509578544,79.3103448276,IR-SA-SD-
55.1724137931,68.9655172414,RMP-SA-SD-
54.4061302682,58.6206896552,RH-SA-SD-
47.1264367816,55.1724137931,ST-SA-SD-
54.0229885058,68.9655172414,DTFS-SA-SD-
53.2567049808,58.6206896552,IR-RMP-fAHP-
61.3026819923,62.0689655172,IR-RH-fAHP-
63.2183908046,68.9655172414,RMP-RH-fAHP-
47.1264367816,51.724137931,IR-ST-fAHP-
45.5938697318,48.275862069,RMP-ST-fAHP-
45.9770114943,51.724137931,RH-ST-fAHP-
53.6398467433,58.6206896552,IR-DTFS-fAHP-
51.724137931,55.1724137931,RMP-DTFS-fAHP-
43.6781609196,72.4137931034,RH-DTFS-fAHP-
45.2107279694,55.1724137931,ST-DTFS-fAHP-
51.724137931,58.6206896552,IR-SA-fAHP-
41.3793103448,51.724137931,RMP-SA-fAHP-
57.4712643678,62.0689655172,RH-SA-fAHP-
49.0421455939,48.275862069,ST-SA-fAHP-
44.8275862069,48.275862069,DTFS-SA-fAHP-
58.2375478927,68.9655172414,IR-SD-fAHP-
47.5095785441,55.1724137931,RMP-SD-fAHP-
49.8084291188,55.1724137931,RH-SD-fAHP-
48.275862069,62.0689655172,ST-SD-fAHP-
54.0229885057,62.0689655172,DTFS-SD-fAHP-
45.9770114943,48.275862069,SA-SD-fAHP-
50.5747126437,58.6206896552,IR-RMP-RH-ST-
57.8544061302,62.0689655172,IR-RMP-RH-DTFS-
46.3601532567,55.1724137931,IR-RMP-ST-DTFS-
63.9846743295,72.4137931034,IR-RH-ST-DTFS-
60.9195402299,68.9655172414,RMP-RH-ST-DTFS-
57.8544061303,58.6206896552,IR-RMP-RH-SA-
55.938697318,65.5172413793,IR-RMP-ST-SA-
51.724137931,51.724137931,IR-RH-ST-SA-
40.2298850575,51.724137931,RMP-RH-ST-SA-
