58.6206896552,1e-05,1,0,IR,
37.9310344828,1e-05,0.1,0.1,IR,
58.6206896552,1e-05,0.01,0.2,IR,
58.6206896552,1e-05,0.001,0.3,IR,
58.6206896552,1e-05,0.0001,0.4,IR,
58.6206896552,1e-05,1e-05,0.5,IR,
58.6206896552,1e-05,1e-06,0.6,IR,
58.6206896552,1e-05,1e-07,0.7,IR,
58.6206896552,1e-05,1e-08,0.8,IR,
58.6206896552,1e-05,1e-09,0.9,IR,
58.6206896552,0.0001,1,0,IR,
58.6206896552,0.0001,0.1,0.1,IR,
58.6206896552,0.0001,0.01,0.2,IR,
58.6206896552,0.0001,0.001,0.3,IR,
58.6206896552,0.0001,0.0001,0.4,IR,
58.6206896552,0.0001,1e-05,0.5,IR,
58.6206896552,0.0001,1e-06,0.6,IR,
58.6206896552,0.0001,1e-07,0.7,IR,
58.6206896552,0.0001,1e-08,0.8,IR,
58.6206896552,0.0001,1e-09,0.9,IR,
58.6206896552,0.001,1,0,IR,
58.6206896552,0.001,0.1,0.1,IR,
58.6206896552,0.001,0.01,0.2,IR,
58.6206896552,0.001,0.001,0.3,IR,
58.6206896552,0.001,0.0001,0.4,IR,
58.6206896552,0.001,1e-05,0.5,IR,
58.6206896552,0.001,1e-06,0.6,IR,
58.6206896552,0.001,1e-07,0.7,IR,
58.6206896552,0.001,1e-08,0.8,IR,
58.6206896552,0.001,1e-09,0.9,IR,
58.6206896552,0.01,1,0,IR,
58.6206896552,0.01,0.1,0.1,IR,
58.6206896552,0.01,0.01,0.2,IR,
58.6206896552,0.01,0.001,0.3,IR,
58.6206896552,0.01,0.0001,0.4,IR,
58.6206896552,0.01,1e-05,0.5,IR,
58.6206896552,0.01,1e-06,0.6,IR,
58.6206896552,0.01,1e-07,0.7,IR,
58.6206896552,0.01,1e-08,0.8,IR,
58.6206896552,0.01,1e-09,0.9,IR,
58.6206896552,0.1,1,0,IR,
58.6206896552,0.1,0.1,0.1,IR,
58.6206896552,0.1,0.01,0.2,IR,
58.6206896552,0.1,0.001,0.3,IR,
58.6206896552,0.1,0.0001,0.4,IR,
58.6206896552,0.1,1e-05,0.5,IR,
58.6206896552,0.1,1e-06,0.6,IR,
58.6206896552,0.1,1e-07,0.7,IR,
58.6206896552,0.1,1e-08,0.8,IR,
58.6206896552,0.1,1e-09,0.9,IR,
58.6206896552,1.0,1,0,IR,
58.6206896552,1.0,0.1,0.1,IR,
58.6206896552,1.0,0.01,0.2,IR,
58.6206896552,1.0,0.001,0.3,IR,
58.6206896552,1.0,0.0001,0.4,IR,
58.6206896552,1.0,1e-05,0.5,IR,
58.6206896552,1.0,1e-06,0.6,IR,
58.6206896552,1.0,1e-07,0.7,IR,
58.6206896552,1.0,1e-08,0.8,IR,
58.6206896552,1.0,1e-09,0.9,IR,
58.6206896552,10.0,1,0,IR,
58.6206896552,10.0,0.1,0.1,IR,
58.6206896552,10.0,0.01,0.2,IR,
58.6206896552,10.0,0.001,0.3,IR,
58.6206896552,10.0,0.0001,0.4,IR,
58.6206896552,10.0,1e-05,0.5,IR,
58.6206896552,10.0,1e-06,0.6,IR,
58.6206896552,10.0,1e-07,0.7,IR,
58.6206896552,10.0,1e-08,0.8,IR,
58.6206896552,10.0,1e-09,0.9,IR,
58.6206896552,100.0,1,0,IR,
58.6206896552,100.0,0.1,0.1,IR,
58.6206896552,100.0,0.01,0.2,IR,
58.6206896552,100.0,0.001,0.3,IR,
58.6206896552,100.0,0.0001,0.4,IR,
58.6206896552,100.0,1e-05,0.5,IR,
58.6206896552,100.0,1e-06,0.6,IR,
58.6206896552,100.0,1e-07,0.7,IR,
58.6206896552,100.0,1e-08,0.8,IR,
58.6206896552,100.0,1e-09,0.9,IR,
55.1724137931,1e-05,1,0,RMP,
48.275862069,1e-05,0.1,0.1,RMP,
55.1724137931,1e-05,0.01,0.2,RMP,
55.1724137931,1e-05,0.001,0.3,RMP,
48.275862069,1e-05,0.0001,0.4,RMP,
55.1724137931,1e-05,1e-05,0.5,RMP,
55.1724137931,1e-05,1e-06,0.6,RMP,
55.1724137931,1e-05,1e-07,0.7,RMP,
55.1724137931,1e-05,1e-08,0.8,RMP,
55.1724137931,1e-05,1e-09,0.9,RMP,
55.1724137931,0.0001,1,0,RMP,
48.275862069,0.0001,0.1,0.1,RMP,
55.1724137931,0.0001,0.01,0.2,RMP,
55.1724137931,0.0001,0.001,0.3,RMP,
55.1724137931,0.0001,0.0001,0.4,RMP,
48.275862069,0.0001,1e-05,0.5,RMP,
55.1724137931,0.0001,1e-06,0.6,RMP,
55.1724137931,0.0001,1e-07,0.7,RMP,
55.1724137931,0.0001,1e-08,0.8,RMP,
55.1724137931,0.0001,1e-09,0.9,RMP,
55.1724137931,0.001,1,0,RMP,
55.1724137931,0.001,0.1,0.1,RMP,
55.1724137931,0.001,0.01,0.2,RMP,
55.1724137931,0.001,0.001,0.3,RMP,
55.1724137931,0.001,0.0001,0.4,RMP,
55.1724137931,0.001,1e-05,0.5,RMP,
48.275862069,0.001,1e-06,0.6,RMP,
55.1724137931,0.001,1e-07,0.7,RMP,
55.1724137931,0.001,1e-08,0.8,RMP,
55.1724137931,0.001,1e-09,0.9,RMP,
55.1724137931,0.01,1,0,RMP,
55.1724137931,0.01,0.1,0.1,RMP,
55.1724137931,0.01,0.01,0.2,RMP,
55.1724137931,0.01,0.001,0.3,RMP,
48.275862069,0.01,0.0001,0.4,RMP,
55.1724137931,0.01,1e-05,0.5,RMP,
55.1724137931,0.01,1e-06,0.6,RMP,
55.1724137931,0.01,1e-07,0.7,RMP,
55.1724137931,0.01,1e-08,0.8,RMP,
55.1724137931,0.01,1e-09,0.9,RMP,
44.8275862069,0.1,1,0,RMP,
55.1724137931,0.1,0.1,0.1,RMP,
55.1724137931,0.1,0.01,0.2,RMP,
55.1724137931,0.1,0.001,0.3,RMP,
48.275862069,0.1,0.0001,0.4,RMP,
48.275862069,0.1,1e-05,0.5,RMP,
55.1724137931,0.1,1e-06,0.6,RMP,
55.1724137931,0.1,1e-07,0.7,RMP,
55.1724137931,0.1,1e-08,0.8,RMP,
55.1724137931,0.1,1e-09,0.9,RMP,
48.275862069,1.0,1,0,RMP,
48.275862069,1.0,0.1,0.1,RMP,
55.1724137931,1.0,0.01,0.2,RMP,
48.275862069,1.0,0.001,0.3,RMP,
55.1724137931,1.0,0.0001,0.4,RMP,
55.1724137931,1.0,1e-05,0.5,RMP,
51.724137931,1.0,1e-06,0.6,RMP,
55.1724137931,1.0,1e-07,0.7,RMP,
51.724137931,1.0,1e-08,0.8,RMP,
55.1724137931,1.0,1e-09,0.9,RMP,
55.1724137931,10.0,1,0,RMP,
55.1724137931,10.0,0.1,0.1,RMP,
55.1724137931,10.0,0.01,0.2,RMP,
55.1724137931,10.0,0.001,0.3,RMP,
55.1724137931,10.0,0.0001,0.4,RMP,
55.1724137931,10.0,1e-05,0.5,RMP,
55.1724137931,10.0,1e-06,0.6,RMP,
55.1724137931,10.0,1e-07,0.7,RMP,
55.1724137931,10.0,1e-08,0.8,RMP,
55.1724137931,10.0,1e-09,0.9,RMP,
48.275862069,100.0,1,0,RMP,
48.275862069,100.0,0.1,0.1,RMP,
